2345	0.0
2346	0.0
2347	0.0
2348	0.0
2349	0.0
235	0.0089
2350	0.0
2351	0.0
2352	0.0
2353	0.0
2354	0.0
2355	0.0
2356	0.0
2357	0.0
2358	0.0
2359	0.0
236	0.0095
2360	0.0
2361	0.0
2362	1.0E-4
2363	0.0051
2364	0.0
2365	0.0
2366	0.0
2367	0.0
2368	0.0
2369	0.0
237	0.0055
2370	0.0
2371	0.0
2372	0.0
2373	0.0
2374	0.0
2375	0.0
2376	0.0
2377	0.0
2378	0.0
2379	0.0
238	0.0055
2380	0.0
2381	0.0
2382	0.0
2383	0.0
2384	0.0
2385	0.0
2386	0.0
2387	0.0
2388	0.0
2389	0.0
239	0.0055
2390	0.0
2391	0.0
2392	0.0
2393	0.0
2394	0.0
2395	0.0
2396	0.0
2397	0.0
2398	0.0
2399	0.0
24	2.0E-4
240	0.0095
2400	0.0
2401	0.0
2402	0.0
2403	0.0
2404	0.0
2405	0.0
2406	0.0
2407	0.0
2408	0.0
2409	0.0
241	0.0057
2410	0.0
2411	0.0
2412	0.0
2413	0.0
2414	0.0
2415	0.0
2416	0.0
2417	0.0
2418	0.0
2419	0.0
242	0.0086
2420	0.0
2421	0.0
2422	0.0
2423	0.0
2424	0.0
2425	0.0
2426	0.0
2427	0.0
2428	0.0
2429	0.0
243	0.0055
2430	0.0
2431	0.0
2432	0.0
2433	0.0
2434	0.0
2435	0.0
2436	0.0
2437	0.0
2438	0.0
2439	0.0
244	0.0083
2440	0.0
2441	0.0
2442	0.0
2443	0.0
2444	0.0
2445	0.0
2446	0.0
2447	0.0
2448	0.0
2449	0.0
245	0.0083
2450	0.0
2451	0.0
2452	5.0E-4
2453	3.0E-4
2454	3.0E-4
2455	1.0E-4
2456	3.0E-4
2457	3.0E-4
2458	3.0E-4
2459	1.0E-4
246	0.0075
2460	1.0E-4
2461	1.0E-4
2462	1.0E-4
2463	1.0E-4
2464	1.0E-4
2465	1.0E-4
2466	1.0E-4
2467	1.0E-4
2468	1.0E-4
2469	1.0E-4
247	0.0055
2470	1.0E-4
2471	1.0E-4
2472	1.0E-4
2473	1.0E-4
2474	1.0E-4
2475	1.0E-4
2476	1.0E-4
2477	1.0E-4
2478	1.0E-4
2479	1.0E-4
248	0.014
2480	1.0E-4
2481	1.0E-4
2482	3.0E-4
2483	2.0E-4
2484	2.0E-4
2485	7.0E-4
2486	7.0E-4
2487	1.0E-4
2488	1.0E-4
2489	1.0E-4
249	0.0337
2490	1.0E-4
2491	1.0E-4
2492	1.0E-4
2493	1.0E-4
2494	1.0E-4
2495	1.0E-4
2496	1.0E-4
2497	1.0E-4
2498	1.0E-4
2499	1.0E-4
25	2.0E-4
250	0.0073
2500	1.0E-4
2501	1.0E-4
2502	1.0E-4
2503	1.0E-4
2504	1.0E-4
2505	1.0E-4
2506	1.0E-4
2507	1.0E-4
2508	1.0E-4
2509	1.0E-4
251	0.0076
2510	0.0
2511	0.0
2512	0.0
2513	0.0
2514	0.0
2515	0.0
2516	0.0
2517	0.0
2518	0.0
2519	0.0
252	0.0176
2520	0.0
2521	0.0
2522	0.0
2523	0.0
2524	0.0
2525	0.0
2526	0.0
2527	0.0
2528	0.0
2529	0.0
253	0.0058
2530	0.0
2531	0.0
2532	0.0
2533	0.0
2534	0.0
2535	0.0
2536	0.0051
2537	0.0113
2538	0.0113
2539	0.0051
254	0.0101
2540	0.0
2541	0.0
2542	0.0
2543	0.0
2544	0.0
2545	0.0
2546	0.0
2547	0.0
2548	0.0
2549	0.0
255	0.013
2550	0.0
2551	0.0091
2552	0.0091
2553	0.0091
2554	0.0091
2555	0.0
2556	0.0
2557	0.0
2558	0.0
2559	0.0
256	0.012
2560	0.0
2561	0.0
2562	0.0
2563	1.0E-4
2564	0.0
2565	0.0
2566	0.0
2567	0.0
2568	0.0
2569	0.0
257	0.015
2570	0.0
2571	0.0
2572	0.0
2573	0.0
2574	0.0
2575	0.0
2576	0.0
2577	0.0
2578	0.0
2579	0.0
258	0.0339
2580	0.0
2581	0.0
2582	0.0
2583	0.0
2584	0.0
2585	0.0
2586	0.0
2587	0.0
2588	2.0E-4
2589	0.0
259	0.0339
2590	0.0
2591	0.0
2592	0.0
2593	0.0
2594	0.0
2595	0.0
2596	0.0
2597	0.0
2598	2.0E-4
2599	0.0
26	0.0344
260	0.0339
2600	0.0
2601	0.0
2602	0.0
2603	0.0
2604	0.0
2605	0.0
2606	0.0
2607	0.0
2608	0.0
2609	0.0
261	0.0032
2610	0.0
2611	0.0
2612	0.0
2613	0.0
2614	0.0
2615	0.0
2616	0.0
2617	0.0
2618	0.0
2619	0.0
262	0.0035
2620	0.0
2621	0.0
2622	0.0
2623	0.0
2624	0.0
2625	0.0
2626	0.0
2627	0.0
2628	0.0
2629	0.0
263	0.0033
2630	0.0
2631	0.0
2632	0.0
2633	0.0
2634	0.0
2635	0.0
2636	0.0
